projectandfeature,methodname,totaltraces,truetraces,precision,recall
Graph_Product_Line-testprog,Latent semantic indexing,53,1,0.018867924528301886,1.0
Mobile_Media-includecopyphoto,Latent semantic indexing,34,8,0.23529411764705882,1.0
BattleOfTanks-p1_rot_siren_2,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-mov_1,Latent semantic indexing,3,2,0.6666666666666666,1.0
Mobile_Media-includevideo,Latent semantic indexing,34,12,0.3235294117647059,0.9166666666666666
Graph_Product_Line-stronglyconnected,Latent semantic indexing,59,4,0.05084745762711865,0.75
Mobile_Media-x_notprivacy,Latent semantic indexing,36,3,0.08333333333333333,1.0
Mobile_Media-includefavourites,Latent semantic indexing,36,2,0.05555555555555555,1.0
Graph_Product_Line-undirectedwithedges,Latent semantic indexing,58,4,0.06896551724137931,1.0
BattleOfTanks-paper,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-p1_mov_siren_1,Latent semantic indexing,3,1,0.3333333333333333,1.0
Graph_Product_Line-connected,Latent semantic indexing,59,3,0.05084745762711865,1.0
Mobile_Media-includesmsfeature,Latent semantic indexing,34,4,0.11764705882352941,1.0
Graph_Product_Line-transpose,Latent semantic indexing,59,1,0.01694915254237288,1.0
Graph_Product_Line-dfs,Latent semantic indexing,59,3,0.05084745762711865,1.0
Graph_Product_Line-mstprim,Latent semantic indexing,58,2,0.017241379310344827,0.5
BattleOfTanks-p1_mov_beep3,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-default,Latent semantic indexing,3,1,0.3333333333333333,1.0
Mobile_Media-includeprivacy,Latent semantic indexing,36,7,0.16666666666666666,0.8571428571428571
Mobile_Media-x_musicandvideo,Latent semantic indexing,36,1,0.027777777777777776,1.0
BattleOfTanks-p1_rot_game_win,Latent semantic indexing,8,1,0.125,1.0
Mobile_Media-x_misc,Latent semantic indexing,36,3,0.05555555555555555,0.6666666666666666
BattleOfTanks-p2_mov_beep2,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-nino,Latent semantic indexing,3,1,0.3333333333333333,1.0
Graph_Product_Line-mstkruskal,Latent semantic indexing,59,2,0.01694915254237288,0.5
Graph_Product_Line-directedwithneighbors,Latent semantic indexing,59,3,0.05084745762711865,1.0
Mobile_Media-capturephoto,Latent semantic indexing,43,4,0.09302325581395349,1.0
Mobile_Media-x_musicorvideo,Latent semantic indexing,43,1,0.023255813953488372,1.0
Mobile_Media-x_photoalbumandvideoormusic,Latent semantic indexing,36,1,0.027777777777777776,1.0
Mobile_Media-includephotoalbum,Latent semantic indexing,43,11,0.2558139534883721,1.0
Mobile_Media-x_photoalbumormusicorvideo,Latent semantic indexing,43,1,0.023255813953488372,1.0
BattleOfTanks-p1_rot_gorod,Latent semantic indexing,3,1,0.3333333333333333,1.0
Graph_Product_Line-undirectedonlyvertices,Latent semantic indexing,59,2,0.03389830508474576,1.0
Mobile_Media-simulateplayvideo,Latent semantic indexing,43,1,0.023255813953488372,1.0
Graph_Product_Line-directed,Latent semantic indexing,59,1,0.0,0.0
Graph_Product_Line-directedwithedges,Latent semantic indexing,53,4,0.07547169811320754,1.0
Graph_Product_Line-undirected,Latent semantic indexing,60,1,0.0,0.0
Graph_Product_Line-onlyvertices,Latent semantic indexing,60,1,0.0,0.0
BattleOfTanks-p2_rot_horn,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-star_ring,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-circle,Latent semantic indexing,5,1,0.2,1.0
BattleOfTanks-p2_rot_beep3,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-p1_mov_police_siren,Latent semantic indexing,8,1,0.125,1.0
Graph_Product_Line-undirectedwithneighbors,Latent semantic indexing,60,3,0.05,1.0
BattleOfTanks-sponge,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-p2_mov_bleep1,Latent semantic indexing,3,1,0.3333333333333333,1.0
Graph_Product_Line-withneighbors,Latent semantic indexing,60,1,0.0,0.0
BattleOfTanks-p1_rot_buzzer,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-p1_mov_beep2,Latent semantic indexing,5,1,0.2,1.0
BattleOfTanks-purple_white,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-rectangle,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-p2_rot_beep1,Latent semantic indexing,1,1,1.0,1.0
BattleOfTanks-p1_mov_cash_register,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-mov_2,Latent semantic indexing,3,2,0.6666666666666666,1.0
BattleOfTanks-mov_4,Latent semantic indexing,4,2,0.5,1.0
BattleOfTanks-p1_rot_beep1,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-p1_rot_beep3,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-p1_mov_horn,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-blue_white_green,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-p1_mov_gorod,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-tar,Latent semantic indexing,4,1,0.25,1.0
BattleOfTanks-hinderniss_set,Latent semantic indexing,4,1,0.25,1.0
BattleOfTanks-water_2,Latent semantic indexing,4,1,0.25,1.0
BattleOfTanks-p2_rot_siren_2,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-p1_rot_bleep1,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-nr2,Latent semantic indexing,4,1,0.25,1.0
BattleOfTanks-p1_mov_lasertrill,Latent semantic indexing,4,1,0.25,1.0
BattleOfTanks-p1_mov_cork,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-yellow_tier1_p2,Latent semantic indexing,4,1,0.25,1.0
BattleOfTanks-p1_rot_laser_trill,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-oval,Latent semantic indexing,4,1,0.25,1.0
BattleOfTanks-light_bulb_round,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-green_tier2_p2,Latent semantic indexing,6,1,0.16666666666666666,1.0
BattleOfTanks-nr1,Latent semantic indexing,6,1,0.16666666666666666,1.0
BattleOfTanks-mov_3,Latent semantic indexing,4,2,0.5,1.0
BattleOfTanks-ring_oval,Latent semantic indexing,7,1,0.14285714285714285,1.0
BattleOfTanks-p2_rot_drip,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-p2_mov_game_win,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-pumpkin_pie,Latent semantic indexing,6,1,0.16666666666666666,1.0
BattleOfTanks-p2_rot_buzzer,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-p1_mov_buzzer,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-nr6,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-p1_rot_cash_register,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-nr5,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-p1_rot_police_siren,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-p2_mov_police_siren,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-nr8,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-ring_oval_small,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-p2_mov_yes,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-p1_rot_drip,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-lava,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-sounds,Latent semantic indexing,5,1,0.0,0.0
BattleOfTanks-cow,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-ring_2,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-heart,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-p2_mov_beep3,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-p2_mov_siren_2,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-p2_rot_gorod,Latent semantic indexing,3,1,0.3333333333333333,1.0
BattleOfTanks-water,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-p2_mov_cah_register,Latent semantic indexing,8,1,0.125,1.0
Mobile_RSS_Reader-djsr75,BM25,18,11,0.6111111111111112,1.0
BattleOfTanks-p2_rot_game_win,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-light_bulb,Latent semantic indexing,8,1,0.125,1.0
BattleOfTanks-p2_mov_siren_1,Latent semantic indexing,8,1,0.125,1.0
Mobile_RSS_Reader-dcompatibility2,BM25,2,2,1.0,1.0
Mobile_RSS_Reader-djsr75,Classic vector model,18,11,0.6111111111111112,1.0
BattleOfTanks-p1_mov_game_win,Latent semantic indexing,8,1,0.125,1.0
Mobile_RSS_Reader-nocompatibility,BM25,2,1,0.5,1.0
Mobile_RSS_Reader-dcompatibility2,Classic vector model,2,2,1.0,1.0
BattleOfTanks-p2_mov_drip,Latent semantic indexing,8,1,0.125,1.0
Mobile_RSS_Reader-nocompatibility,Classic vector model,2,1,0.5,1.0
Mobile_RSS_Reader-notdmidp20,BM25,22,6,0.13636363636363635,0.5
Mobile_RSS_Reader-dtest,BM25,49,18,0.2857142857142857,0.7777777777777778
Mobile_RSS_Reader-notdlogging,BM25,59,2,0.01694915254237288,0.5
Mobile_RSS_Reader-notdmidp20,Classic vector model,23,6,0.17391304347826086,0.6666666666666666
Mobile_RSS_Reader-compatnot23,BM25,2,1,0.5,1.0
Mobile_RSS_Reader-dmidp20,BM25,23,25,0.7391304347826086,0.68
Mobile_RSS_Reader-dtest,Classic vector model,43,18,0.37209302325581395,0.8888888888888888
Mobile_RSS_Reader-ditunes,BM25,27,12,0.4444444444444444,1.0
Mobile_RSS_Reader-notdtest,BM25,10,2,0.0,0.0
Mobile_RSS_Reader-notdtestui,BM25,10,2,0.1,0.5
Mobile_RSS_Reader-somecompatibility,BM25,12,1,0.08333333333333333,1.0
Mobile_RSS_Reader-notdlogging,Classic vector model,24,2,0.0,0.0
Mobile_RSS_Reader-compatnot23,Classic vector model,2,1,0.5,1.0
Mobile_RSS_Reader-dcompatibility1,BM25,1,1,0.0,0.0
Mobile_RSS_Reader-dmidp20,Classic vector model,23,25,0.7391304347826086,0.68
Mobile_RSS_Reader-notdcompatibility2,BM25,2,1,0.5,1.0
Mobile_RSS_Reader-ditunes,Classic vector model,24,12,0.375,0.75
Mobile_RSS_Reader-dtestui,BM25,18,18,0.9444444444444444,0.9444444444444444
Mobile_RSS_Reader-notdtest,Classic vector model,10,2,0.0,0.0
Mobile_RSS_Reader-notdtestui,Classic vector model,10,2,0.1,0.5
Mobile_RSS_Reader-somecompatibility,Classic vector model,12,1,0.08333333333333333,1.0
Mobile_RSS_Reader-dcompatibility1,Classic vector model,1,1,0.0,0.0
Mobile_RSS_Reader-notdcompatibility2,Classic vector model,2,1,0.5,1.0
Mobile_RSS_Reader-dtestui,Classic vector model,19,18,0.9473684210526315,1.0
Mobile_RSS_Reader-dlogging,Classic vector model,69,65,0.7246376811594203,0.7692307692307693
Mobile_RSS_Reader-notdcompatibility1,Classic vector model,1,1,1.0,1.0
Mobile_RSS_Reader-notdjsr75,Classic vector model,18,1,0.05555555555555555,1.0
Mobile_RSS_Reader-notditunes,Classic vector model,3,4,0.3333333333333333,0.25
Mobile_RSS_Reader-dcompatibility3,Classic vector model,2,2,1.0,1.0
Mobile_RSS_Reader-dlogging,BM25,16,65,0.9375,0.23076923076923078
Mobile_RSS_Reader-notdcompatibility1,BM25,1,1,1.0,1.0
Mobile_RSS_Reader-notdjsr75,BM25,17,1,0.058823529411764705,1.0
Mobile_RSS_Reader-notditunes,BM25,3,4,0.3333333333333333,0.25
Mobile_RSS_Reader-dcompatibility3,BM25,2,2,1.0,1.0
Mobile_RSS_Reader-dtestui,Extended boolean,9,18,1.0,0.5
Mobile_RSS_Reader-dcompatibility1,Extended boolean,1,1,0.0,0.0
Mobile_RSS_Reader-dcompatibility2,Extended boolean,2,2,1.0,1.0
Mobile_RSS_Reader-dcompatibility3,Extended boolean,2,2,1.0,1.0
Mobile_RSS_Reader-compatnot23,Extended boolean,2,1,0.5,1.0
Mobile_RSS_Reader-nocompatibility,Extended boolean,2,1,0.5,1.0
Mobile_RSS_Reader-notdcompatibility1,Extended boolean,1,1,1.0,1.0
Mobile_RSS_Reader-notditunes,Extended boolean,3,4,0.3333333333333333,0.25
Mobile_RSS_Reader-notdcompatibility2,Extended boolean,2,1,0.5,1.0
Lampiro-compression,Classic vector model,12,5,0.4166666666666667,1.0
Lampiro-bludeno,Classic vector model,108,1,0.009259259259259259,1.0
Lampiro-timing,Classic vector model,49,6,0.12244897959183673,1.0
Lampiro-x_nottiming,Classic vector model,49,1,0.02040816326530612,1.0
Mobile_RSS_Reader-notdtestui,Neural networks,10,2,0.1,0.5
Lampiro-x_notui,Classic vector model,96,6,0.0625,1.0
Lampiro-x_nottls,Classic vector model,9,2,0.2222222222222222,1.0
Lampiro-not_plain_socket,Classic vector model,23,1,0.043478260869565216,1.0
Lampiro-x_not_bludeno,Classic vector model,108,1,0.009259259259259259,1.0
Lampiro-screensaver,Classic vector model,3,2,0.6666666666666666,1.0
Lampiro-tls,Classic vector model,9,5,0.5555555555555556,1.0
Lampiro-x_notcompression,Classic vector model,12,2,0.16666666666666666,1.0
Lampiro-ui,Classic vector model,96,8,0.08333333333333333,1.0
Lampiro-motorola,Classic vector model,1,1,0.0,0.0
Mobile_RSS_Reader-dcompatibility2,Neural networks,2,2,1.0,1.0
Mobile_RSS_Reader-somecompatibility,Neural networks,12,1,0.08333333333333333,1.0
Mobile_RSS_Reader-notdjsr75,Neural networks,18,1,0.05555555555555555,1.0
Mobile_RSS_Reader-nocompatibility,Neural networks,2,1,0.5,1.0
Mobile_RSS_Reader-notditunes,Neural networks,3,4,0.3333333333333333,0.25
Mobile_RSS_Reader-dtestui,Neural networks,19,18,0.9473684210526315,1.0
Mobile_RSS_Reader-dcompatibility1,Neural networks,1,1,0.0,0.0
Mobile_RSS_Reader-notdcompatibility1,Neural networks,1,1,1.0,1.0
Mobile_RSS_Reader-notdcompatibility2,Neural networks,2,1,0.5,1.0
Mobile_RSS_Reader-notdtest,Neural networks,10,2,0.0,0.0
Mobile_RSS_Reader-compatnot23,Neural networks,2,1,0.5,1.0
Mobile_RSS_Reader-dmidp20,Neural networks,23,25,0.7391304347826086,0.68
Mobile_RSS_Reader-ditunes,Neural networks,27,12,0.4444444444444444,1.0
Mobile_RSS_Reader-notdmidp20,Neural networks,23,6,0.17391304347826086,0.6666666666666666
Mobile_RSS_Reader-dcompatibility3,Neural networks,2,2,1.0,1.0
Lampiro-compression,BM25,12,5,0.4166666666666667,1.0
Lampiro-timing,BM25,49,6,0.12244897959183673,1.0
Lampiro-x_nottiming,BM25,49,1,0.02040816326530612,1.0
Lampiro-x_notui,BM25,80,6,0.075,1.0
Lampiro-x_nottls,BM25,9,2,0.2222222222222222,1.0
Lampiro-not_plain_socket,BM25,23,1,0.043478260869565216,1.0
Lampiro-screensaver,BM25,3,2,0.6666666666666666,1.0
Lampiro-tls,BM25,9,5,0.5555555555555556,1.0
Lampiro-motorola,BM25,1,1,0.0,0.0
Lampiro-ui,BM25,80,8,0.1,1.0
Lampiro-x_notcompression,BM25,12,2,0.16666666666666666,1.0
Mobile_RSS_Reader-djsr75,Latent semantic indexing,19,11,0.5789473684210527,1.0
Mobile_RSS_Reader-dcldcv11,Latent semantic indexing,94,6,0.06382978723404255,1.0
Mobile_RSS_Reader-nocompatibility,Latent semantic indexing,2,1,0.5,1.0
Mobile_RSS_Reader-djsr238,Latent semantic indexing,47,1,0.02127659574468085,1.0
Mobile_RSS_Reader-dtest,Latent semantic indexing,65,18,0.26153846153846155,0.9444444444444444
Mobile_RSS_Reader-notdlogging,Latent semantic indexing,91,2,0.02197802197802198,1.0
Mobile_RSS_Reader-notdtest,Latent semantic indexing,94,2,0.02127659574468085,1.0
Mobile_RSS_Reader-compatnot23,Latent semantic indexing,91,1,0.01098901098901099,1.0
Mobile_RSS_Reader-dmidp10,Latent semantic indexing,91,3,0.03296703296703297,1.0
Mobile_RSS_Reader-dmidp20,Latent semantic indexing,94,25,0.26595744680851063,1.0
Mobile_RSS_Reader-ditunes,Latent semantic indexing,94,12,0.1276595744680851,1.0
Mobile_RSS_Reader-notdmidp20,Latent semantic indexing,94,6,0.06382978723404255,1.0
Mobile_RSS_Reader-dsmallmem,Latent semantic indexing,19,1,0.05263157894736842,1.0
Mobile_RSS_Reader-notdtestui,Latent semantic indexing,94,2,0.02127659574468085,1.0
Mobile_RSS_Reader-dcompatibility2,Latent semantic indexing,19,2,0.10526315789473684,1.0
Mobile_RSS_Reader-notdcldcv11,Latent semantic indexing,94,5,0.05319148936170213,1.0
Mobile_RSS_Reader-somecompatibility,Latent semantic indexing,94,1,0.010638297872340425,1.0
Mobile_RSS_Reader-dcompatibility3,Latent semantic indexing,94,2,0.02127659574468085,1.0
Mobile_RSS_Reader-dlogging,Latent semantic indexing,94,65,0.6914893617021277,1.0
Mobile_RSS_Reader-notdcompatibility2,Latent semantic indexing,94,1,0.010638297872340425,1.0
Mobile_RSS_Reader-dtestui,Latent semantic indexing,94,18,0.19148936170212766,1.0
Mobile_RSS_Reader-dcompatibility1,Latent semantic indexing,94,1,0.010638297872340425,1.0
Mobile_RSS_Reader-notdmidp10,Latent semantic indexing,94,1,0.010638297872340425,1.0
Mobile_RSS_Reader-notdcompatibility1,Latent semantic indexing,94,1,0.010638297872340425,1.0
Mobile_RSS_Reader-notdjsr75,Latent semantic indexing,94,1,0.010638297872340425,1.0
Mobile_RSS_Reader-notditunes,Latent semantic indexing,94,4,0.0425531914893617,1.0
Mobile_RSS_Reader-notdsmallmem,Latent semantic indexing,94,6,0.06382978723404255,1.0
Lampiro-compression,Neural networks,11,5,0.45454545454545453,1.0
Lampiro-timing,Neural networks,49,6,0.12244897959183673,1.0
Lampiro-x_nottiming,Neural networks,49,1,0.02040816326530612,1.0
Lampiro-x_notui,Neural networks,96,6,0.0625,1.0
Lampiro-x_nottls,Neural networks,9,2,0.2222222222222222,1.0
Lampiro-not_plain_socket,Neural networks,21,1,0.0,0.0
Lampiro-screensaver,Neural networks,3,2,0.6666666666666666,1.0
Lampiro-tls,Neural networks,9,5,0.5555555555555556,1.0
Lampiro-motorola,Neural networks,1,1,0.0,0.0
Lampiro-ui,Neural networks,96,8,0.08333333333333333,1.0
Lampiro-x_notcompression,Neural networks,11,2,0.18181818181818182,1.0
Lampiro-compression,Extended boolean,1,5,1.0,0.2
Lampiro-screensaver,Extended boolean,3,2,0.6666666666666666,1.0
Lampiro-tls,Extended boolean,9,5,0.5555555555555556,1.0
Lampiro-x_notcompression,Extended boolean,1,2,1.0,0.5
Lampiro-x_nottls,Extended boolean,9,2,0.2222222222222222,1.0
Lampiro-motorola,Extended boolean,1,1,0.0,0.0
Lampiro-compression,Latent semantic indexing,13,5,0.38461538461538464,1.0
Lampiro-bludeno,Latent semantic indexing,106,1,0.009433962264150943,1.0
Lampiro-x_nottls,Latent semantic indexing,100,2,0.02,1.0
Lampiro-not_plain_socket,Latent semantic indexing,111,1,0.009009009009009009,1.0
Lampiro-tls,Latent semantic indexing,111,5,0.04504504504504504,1.0
Lampiro-glider,Latent semantic indexing,111,1,0.009009009009009009,1.0
Lampiro-motorola,Latent semantic indexing,111,1,0.009009009009009009,1.0
Lampiro-timing,Latent semantic indexing,122,6,0.04918032786885246,1.0
Lampiro-x_nottiming,Latent semantic indexing,122,1,0.00819672131147541,1.0
Lampiro-x_notui,Latent semantic indexing,135,6,0.044444444444444446,1.0
Lampiro-send_debug1,Latent semantic indexing,135,2,0.014814814814814815,1.0
Lampiro-x_not_bludeno,Latent semantic indexing,135,1,0.007407407407407408,1.0
Lampiro-screensaver,Latent semantic indexing,135,2,0.014814814814814815,1.0
Lampiro-x_notbxmpp,Latent semantic indexing,135,1,0.007407407407407408,1.0
Lampiro-x_notcompression,Latent semantic indexing,135,2,0.014814814814814815,1.0
Lampiro-x_notglider,Latent semantic indexing,135,4,0.02962962962962963,1.0
Lampiro-ui,Latent semantic indexing,135,8,0.05925925925925926,1.0
